"rf_error_dev","glmboost_error_dev","lm_error_dev","svm_error_dev","transvalue_log"
-22105.7794973634,-91405.7764267759,-85922.8769221202,-85914.8870404067,5.56525734342021
-151309.798808413,-179237.284981768,-168070.905898985,-171607.612434629,5.70842090013471
-17151.0920798017,-75358.6463425208,-68840.5347216462,-71703.0905764834,5.59659709562646
-112921.451228044,-62541.3673244057,-47396.2585306251,-48763.4148864415,5.72015930340596
41056.1996122968,-49312.6371323128,-49128.8508404463,-54289.0898552383,5.63346845557959
-63797.1994073393,-80969.3866019169,-75322.3796532142,-73515.9260766885,5.60422605308447
-37037.3740405698,-64409.0206699468,-56173.4325196038,-48235.7919461655,5.56937390961505
-56526.8911919565,-16507.6807192735,365.599150800728,-10025.9847092189,5.68484536164441
-10836.9993086532,7427.65163310379,17147.7176733238,16941.9970759712,5.51188336097887
68951.8962955379,118636.234234977,120569.309148018,132067.2441635,5.39445168082622
25844.5095333532,41578.3564554459,45804.8107395914,48342.3612287475,5.38012075426844
125533.003069543,118417.095273996,113640.396692044,124382.13469426,5.41497334797082
52079.0897268282,67121.4858185971,71865.6426031297,66224.5198677499,5.44090908206522
7737.04582495039,25862.0453405555,30300.2079325174,32984.8070400361,5.38012075426844
7517.78678843396,18669.6809675816,21124.8320866813,21248.3269453208,5.42324587393681
44120.0598168305,12951.694707591,15945.2932752676,14108.7710018425,5.39785314108861
5199.10214409357,3794.73939185694,7939.47749949692,11797.7477780454,5.40823996531185
-4512.77258932684,3194.19147720229,351.914397098008,18498.7576785407,5.48429983934679
-46073.2757658254,-21366.007249112,-21724.8727212423,-9255.91515120657,5.42324587393681
67807.8325626263,83910.0699732935,86957.9432250588,84123.4415153555,5.63346845557959
14842.7259316167,75764.6344602476,69122.4595154797,78288.3457051113,5.58540432396496
31149.1341554905,54145.0923658502,56562.8882908261,46562.4671408413,5.56702636615906
-53611.4252831043,-115934.28777371,-112021.642399358,-121275.542856395,5.7160033436348
-163320.581581596,-98896.3684803252,-101709.025556757,-93304.7284812049,5.8228216453031
4403.72747798148,-30448.2655857492,-29592.3886998367,-23839.5964578473,5.56702636615906
-45890.5322725573,-38479.6929774599,-34287.8144866331,-42455.7918560203,5.65417654187796
151944.285696469,117346.715378614,114941.618644664,110972.876367055,5.51188336097887
-33302.9258369353,61246.7480122342,64549.833563092,68670.9414602934,5.53339070801755
-11366.3732308722,50193.3954252102,45087.0855188457,66470.3416337499,5.75966784468963
77284.0647887677,47709.5202504092,48808.2107627883,47767.4623055776,5.48429983934679
-8335.6618380039,-6053.37226078735,-12202.9182984402,6872.95220215071,5.69897000433602
58484.6806955546,69389.4862978702,61577.4227904681,59916.4345883281,5.51851393987789
-11502.025238555,18048.9091466191,21183.4625678586,25826.1072504171,5.37548071461857
15719.8255892333,65322.4474489638,67760.5392569299,81310.3156868575,5.51851393987789
66401.4662478166,110578.037241667,118482.527563969,116542.156623233,5.45331834004704
38195.9537620288,17483.9798773936,17407.8528770506,24489.6116986081,5.37839790094814
-445042.330101757,-458579.223605673,-477621.126179768,-471682.842094681,5.8926510338773
-18504.3673282781,-43575.1142418627,-59237.7792637052,-49698.6209905234,5.64345267648619
124977.610177061,150121.94523762,118751.199555029,124053.840913196,5.67669360962487
-162862.228006079,-209420.299189451,-232504.472633666,-250901.355005246,6.01072386539177
-148613.796278189,11201.303233942,-15655.0076543604,-16384.9099622888,5.94694327069783
27454.6329043931,-41568.4117263345,-58357.6672242276,-58960.6191375308,5.64048143697042
-24374.5844370798,81433.8055236911,53814.3828429523,52479.3964349224,5.8228216453031
20823.3310760426,23909.1429864037,3436.68949931697,20662.2305854653,5.64345267648619
-60840.1880660552,6750.89090952999,-26525.9827064943,5302.62223699572,5.76342799356294
-370020.335403055,-387320.027554474,-387716.842177448,-391153.314787565,5.93449845124357
-247377.487636801,-257298.470672459,-261904.695689097,-269331.687097107,5.93449845124357
-74158.4410846055,-5800.9695557832,-6067.18183716002,-23932.1509990576,5.8750323094611
49320.6506993201,69329.8925576799,75578.8457732815,63551.378313723,5.58883172559421
-248917.361053458,-247872.799150305,-247268.457446148,-262333.954836366,5.86746748785905
321952.802852351,327263.077406987,324014.551393653,324301.074588073,5.36787750663788
-64257.3161471789,-138327.330964643,-143993.651619059,-138954.552299938,5.70757017609794
54893.7345735806,64973.9560388252,64879.0069314007,75858.6237703317,5.5798978696031
15877.8879236887,139957.872907848,133676.85069726,146950.445840615,5.60205999132796
-194369.397826042,-150580.685730599,-151334.449374305,-154814.743447678,5.81888541459401
10210.8051387409,18504.4839491971,13294.6493381991,28725.2955351986,5.4983105537896
-22906.812610622,-12286.1780580381,-12671.3876558229,-11835.116152863,5.56820172406699
-16364.7215330682,-8979.60565517226,-14183.2542544464,393.675163803564,5.5152113043278
28148.7428955696,49131.8079066388,50149.9785825906,55682.8608271006,5.43854234878611
120741.10651426,96209.0526928422,105373.471085368,85342.1541586483,5.45636603312904
-22351.695164546,-63613.3070735621,-61430.0965689353,-63474.2865272303,5.53807078704317
40246.9228761807,16051.9118811472,17408.0297363748,13774.8236181489,5.59439255037543
21419.1298085102,-9229.80781783757,-7256.18600963958,-11186.6240483182,5.59439255037543
-16464.4907144671,-28885.3233070279,-30983.7667689837,-21490.5880004894,5.43941164928578
-120078.280777342,-115813.160290057,-112967.651716726,-121220.523463858,5.78675142214556
17839.2361270683,-45210.053241448,-43766.720276236,-50993.8182664739,5.78675142214556
34177.7118900162,7981.90461351478,1502.61248025007,2388.81102542928,5.45178643552429
226113.238970229,504232.543999318,505100.456185814,498535.727204381,5.81624129999178
94273.9371468085,89302.1345945205,85663.6902010491,98557.0323600171,5.36921585741014
32160.457615654,41679.8755293249,43139.1427282437,49916.8008992412,5.56995881809659
63754.1117789092,53312.89986299,54872.2830010278,49516.8071095877,5.58206336291171
-86812.7471836238,-37451.2720115365,-42481.0527175717,-30331.4682139271,5.66604973848052
85460.2464014211,-4895.73253572563,-9276.45555877741,-2241.80635484579,5.38916608436453
-67.9092138063279,-27970.0619471504,-32105.4271534683,-20690.0322916632,5.54654266347813
-44912.4483696294,-80173.409351623,-77748.3288914276,-74509.3149850519,5.60200570112452
60054.0527478442,25595.6407315244,17807.9034647907,14662.7992500013,5.51982799377572
158710.827652726,102999.66765057,105205.678012631,75931.8016254458,5.58433122436753
-36440.2971797356,-59319.9270603903,-73415.8423179106,-71098.3214170553,5.63245729218472
9093.47459836776,-3122.77146122832,-12131.4260859174,-9969.39005006058,5.56217386336465
-45076.5799415184,-77851.0005570317,-85732.4288573978,-88968.1030551235,5.59100892467731
-19154.6495499636,-40056.494774591,-34909.1085790402,-45225.0061527782,5.58540432396496
16578.5335189133,20300.9478694136,20305.6891777803,21424.1582150526,5.53466057582844
-59020.2311086648,-93549.6636935812,-92922.4781077875,-88101.8123586234,5.59100892467731
-38634.6335046962,-66085.9717535903,-66892.4129158769,-67158.8732051362,5.57978359661681
-45073.3363241689,-101813.755069103,-100236.224297639,-98797.9012914039,5.61804809671209
-16149.6412981022,-84527.6460551581,-83373.0974289243,-81751.5367574333,5.61804809671209
18851.2125291286,-78230.0699147192,-77299.8546655209,-77342.161614313,5.61804809671209
-41350.2940584956,-74960.6235887751,-74351.8817389758,-76380.0441810106,5.54900326202579
-2209.74383892055,26882.6877376363,28299.0406086998,32832.2320177068,5.51188336097887
-9518.77399330243,-23908.4696595018,-28962.3554920072,-15714.1718045875,5.47712125471966
-79225.8566190181,-109098.674908618,-108722.562878519,-107872.396833856,5.57972644884623
-20499.555993151,-58665.4068223113,-56269.9626586706,-57510.8347023599,5.58314207385993
5513.94704783638,-35658.9936734183,-33556.2800584763,-30664.9693471153,5.46982201597816
23445.3618399404,-3104.19928827242,-10002.3868616571,-15735.3101123965,5.5705429398819
-151558.291999328,138381.446700044,144210.823748657,133771.557559349,5.82542611776782
-55588.9584153004,-49972.5924714672,-50366.3238779959,-55992.8017540277,5.61278385671974
33816.0663730271,-6809.31856646755,-14898.2931968986,-9594.3116949579,5.44638181222244
30959.4998440287,-18157.7292813491,-15803.4301691638,-20676.8636542372,5.44318472915018
-78652.3057483954,-43251.3762840485,-34786.6312278276,-54623.8452141889,5.78354628227035
-10925.9658272812,-23882.8328910582,-31138.0161522252,-35189.6950197049,5.55022835305509
34342.6367253095,-66652.7470580765,-74005.9823512114,-67745.1657707635,5.47712125471966
-93379.6722228316,-76853.6985903024,-75321.0449633855,-85400.0803257351,5.66275783168157
-16305.013765664,-29548.2576258994,-25490.1171225529,-25362.2102791821,5.62787769457997
-115287.87583624,-92509.9529818078,-89331.4771297451,-95334.6452001646,5.65321251377534
31479.4917710298,-69079.7056637898,-77843.5458409626,-69236.2604277281,5.41077723337721
16762.0520501514,-2339.34764973223,-1043.70975129885,1019.3232274719,5.40654018043396
24654.3410226415,20825.2658750867,22022.4591249916,23975.3659858283,5.31175386105575
36019.0709746365,22085.6765028048,28440.3685734984,1541.4550461082,5.38916608436453
219263.406540075,159074.983562771,158544.888294469,161002.209749009,5.37106786227174
22719.3400768942,2688.33415628527,2078.4965657905,-169.199415962561,5.77451696572855
4973.91164093046,94525.58933802,92548.2756506085,98981.7720053064,5.50514997831991
-78989.0024546805,-83466.3014489406,-75093.4841622123,-72816.0079637732,5.72015930340596
-76923.2939821087,-139039.283330268,-133047.746951763,-130010.483007359,5.69284691927723
-170028.43351023,-192154.178902774,-185424.936166073,-184679.216612514,5.77524625974024
3778.1787199442,-70287.8760879125,-59610.1016031692,-81179.5956395817,5.8109042806687
-160722.533283224,-160691.53546179,-151643.973688803,-161295.133019008,5.75739602879302
-93394.6822598551,-139753.5091867,-137187.435362446,-140019.317757298,5.70070371714502
-2980.59211025975,-80704.3143874851,-72194.5368143164,-73554.1149713293,5.62838893005031
-23069.8365477397,-58130.5605408559,-62769.3568547264,-55319.968050487,5.46538285144842
78532.920321067,86600.710719333,85233.8158965607,91081.6931388396,5.31175386105575
-29895.0304084404,-81743.5793014762,-84265.4083365263,-75614.299731712,5.52113808370404
21693.9687510298,19338.9252789344,21172.2348487097,22863.0549565655,5.39249998154621
-153299.682675961,-155789.565449327,-163122.08354148,-163186.989019742,5.67669360962487
8977.64581181417,14867.0680730289,16506.2680962955,18847.7289645649,5.4148898217696
127778.896773417,146538.440533274,148311.112509171,148668.359257665,5.14612803567824
-26395.4424217152,-22435.469410459,-23275.2372243308,-24370.4198468238,5.45484486000851
-11100.6184282681,-13184.3629203425,-12998.1055173864,-14607.0405041212,5.46686762035411
-18815.9156263667,-42666.3272488931,-41666.1642773565,-46871.4074367454,5.46686762035411
29080.3223341486,-35704.3883680898,-36362.3779324515,-42118.5319696312,5.51188336097887
-302565.001590579,-120109.883464885,-119977.374298903,-133406.369715582,5.91750550955255
11219.8915728877,17697.5512309189,22606.8030692662,27707.5165246545,5.44715803134222
-83139.0551184568,-104034.945311135,-99491.4518145836,-98059.2600294169,5.58092497567562
-31155.0232931575,-31893.6822976845,-28628.5579152929,-25455.9661571,5.46239799789896
75102.4805396128,50325.0022987675,52444.5870920329,53444.6116271425,5.49136169383427
-43614.9993209776,-63505.9380533342,-59116.4228710514,-55356.8070479433,5.4661258704182
-2769.89722396113,-487.310007215245,2234.39243222884,560.001048903272,5.48429983934679
-123396.060382492,2488.56085346965,7170.92923179164,6405.98419787129,5.76342799356294
-889.745223941456,11644.5696781944,16475.3789691069,19912.0156389612,5.51719589794997
12761.6902289526,550.24009868654,3879.60186863452,6434.66967137635,5.42569721336259
32637.0450098997,75034.6401420592,80209.3741329504,80106.4280988516,5.41321591535391
-16529.514841813,4312.46819018549,10503.8473942126,9033.60254309338,5.51181654130309
-48602.8671812442,-106469.513462998,-101340.366368395,-95012.8563549005,5.58883172559421
-61357.9181103794,-99785.9681915886,-94849.391514601,-88739.8478666049,5.58883172559421
-52760.431502043,-104406.92017901,-99418.4038039406,-94123.6735821831,5.58883172559421
129592.030440607,142248.797902733,145852.272130388,145469.309451293,5.37106786227174
-18392.9855953807,-45185.6898788199,-42541.4809503104,-39257.9457963491,5.52504480703685
-19010.7681537764,-19561.4245014375,-15570.7124503987,-12159.5868296533,5.40823996531185
-5743.21413455976,-7956.73273689736,-3988.30801487557,-2563.21388217711,5.40823996531185
-17070.6690065002,-10487.5937025181,-4139.28730517667,-15471.0970202856,5.67897337591977
160.979154847853,-1503.12818929914,1370.56313300814,681.953782402154,5.48429983934679
193472.252734024,536844.160921616,539096.687466902,554800.542294631,5.74036268949424
-20253.763478589,-32805.3812440052,-34952.5399402167,-22567.8091380279,5.48855071650044
30192.2108243611,54452.9837914512,58690.5989679513,61523.6266703446,5.36172783601759
15933.9074052444,-5310.89740276954,-16440.58212496,-31506.8340982551,5.38738982633873
-9709.99357684964,-24042.4497901091,-25835.5097637122,-41412.6018468913,5.41497334797082
14230.3581547971,13062.3489737106,11000.699998676,15600.1142440141,5.3324384599156
46326.7047394748,73551.1927563693,63212.9068953969,66972.3164097876,5.25527250510331
153843.335595463,205587.098595032,189842.889903423,186400.746925609,5.54406804435028
-61404.2384773298,-51304.0892415505,-58899.5800681731,-55914.4773261774,5.59648713373654
144272.99555566,160618.926872784,149014.55590191,151494.73898893,5.40654018043396
42333.3810491066,29140.0052622821,21035.7792555361,29768.4348053806,5.31701810104811
-33735.4961945459,4844.75996417011,-4309.55276112066,8928.45341605681,5.44715803134222
25045.6618080903,-3957.60191971384,-13668.0249985353,-5422.2131589668,5.44404479591808
-18115.063619089,41814.7636005622,38147.2996007575,48810.2569042854,5.39785314108861
49714.2047943569,33303.6805072327,31844.012665669,31149.9591598647,5.30535136944662
45552.9697974279,19545.6941008714,15315.8342276475,23565.4260625944,5.44715803134222
1364.5462841898,-14907.8719702567,-16621.1863813017,-11720.8266940848,5.36163341391006
14558.6011556457,7383.70865684334,4596.51827853359,8138.89304942175,5.36163341391006
565.167168938962,17514.1925019515,17153.7023680691,18799.9499600735,5.42651126136457
5032.36261354765,30020.37426696,29185.3463363299,30842.8531077147,5.42651126136457
-47188.2363457473,-105413.766619064,-120574.546701155,-114939.408136573,5.56820172406699
-21106.8001779362,-30311.68561769,-41368.162210902,-38998.2414950187,5.52504480703685
247531.057066819,284745.809344139,277600.194114979,282355.052474414,5.43917473984347
-124473.05680057,-77837.0782443816,-88453.7716195399,-68910.5585778176,5.5854607295085
29135.7139666068,32092.9763844679,29683.167403135,36231.9877667907,5.29247759366778
700.317399433232,40296.0624514985,31074.8921205668,47185.9875866744,5.38560627359831
145522.901941097,179185.915772286,169785.434558446,176411.717017573,5.4345689040342
63950.6775796397,99120.6587554236,96313.1222424968,98847.3853014608,5.39357520326959
83885.8981145048,82203.3219004552,73408.9842762559,88200.6994900877,5.31175386105575
22356.3797537787,32153.5425747048,25941.1694866315,21806.0724174736,5.61804809671209
112869.424450566,108088.385103201,102661.794388328,109191.435724426,5.36361197989214
28399.0815335867,69888.9560165238,66996.3252290686,72724.9604133091,5.35602585719312
30809.2531180842,27961.068505121,17006.4445767011,27375.1522083262,5.3324384599156
33124.6970221314,73650.1119187181,70644.4403585996,77243.7612851522,5.35602585719312
-17760.642658562,3124.56849869748,6295.29265377071,-4160.15345522261,5.66838591669
-47460.468985928,-35365.5261281024,-40010.1846703097,-30319.7961643807,5.54611062174942
-56665.7566982721,-49369.419448057,-44562.6638923877,-39154.8952230664,5.54032947479087
105565.50799164,143590.769082561,148567.54691961,144583.109097989,5.47712125471966
12148.3514081558,-2702.66206401194,-6288.69411968434,5076.97606136269,5.40654018043396
52950.7591837426,90374.1824370345,88523.018016957,95897.3222937963,5.3324384599156
170872.724184189,154590.048024703,155605.873317101,151909.372818001,5
63517.4518180612,65322.1962608586,66256.2353145611,64185.2599775927,5.39794000867204
8953.88530798088,6933.37508065661,9898.71213646105,10192.7237372739,5.50650503240487
-94106.5323650128,-84465.8898615181,-74689.2381078185,-105136.26328045,5.86332286012046
-19065.1851915063,3998.9734957139,8538.48202137463,5706.88857149379,5.53147891704226
40045.5888259648,50975.7077281449,50845.8194050565,55728.1809764464,5.37097544935897
6472.7553236981,44119.6994835653,37956.4209885656,40820.4143286772,5.53019969820308
15682.3422491276,49573.4793586993,43244.1340966683,43426.3662565579,5.53019969820308
-178136.322154315,-109074.336681508,-99462.5783393208,-127068.088052298,5.86332286012046
30933.5677074933,41498.6489094024,44208.0695292778,44714.7908939518,5.39401366315731
27694.0376650661,-15461.2767840543,-20546.8137038997,-12259.3511601334,5.38916608436453
17803.349334374,52325.0192424711,50431.3745106224,61274.8004673973,5.4392537240179
39169.3246694371,44181.6996298029,46745.1080700657,52641.8729647514,5.34044411484012
23021.6044944127,58849.4410124869,63121.5934061106,59821.8668234493,5.37839790094814
76511.5292152789,160851.949798719,168181.484415444,155420.154247006,5.55022835305509
18656.5763720187,12292.4884630535,-656.685137416993,12522.8972076487,5.33223641549144
67366.9139710472,104535.664716848,80098.9268721614,113852.162246739,5.46982201597816
74785.2500993221,77654.7113098177,78911.2231259188,76942.6548414677,5.60745502321467
-1534.50548849616,47645.2803299657,52463.6343938295,50878.1845894806,5.65224634100332
53045.7681896539,61523.7597585922,65753.7705294008,60369.98097689,5.65224634100332
-66668.5332942023,-59335.1468930781,-55977.189241233,-69057.275226761,5.79105874359183
113398.339050618,137262.981737411,141326.363369215,142670.5245996,5.34242268082221
19253.1892503336,27624.543617919,28970.9822249625,26108.8522593685,5.40823996531185
9049.73635227,7962.17824804102,11142.5300682178,6638.58230526408,5.52504480703685
24741.3942281466,47265.6196969611,51369.432816322,52355.7692379989,5.28555730900777
42912.314143671,47420.7353395608,51453.8402295652,50678.5525413368,5.28555730900777
11972.7167215696,8302.46609295765,12465.4671122435,10806.4866421601,5.53655844257153
-80768.0247417387,-71901.0252505745,-70970.2629049826,-65134.5981206807,5.62838893005031
-126211.507955281,-129901.070741848,-128781.948770865,-128653.670216132,5.82736927305382
-75752.377294053,-107852.815675711,-101191.899011031,-90899.3346442546,5.70757017609794
20594.2579837555,-51737.8813200944,-46047.1099177068,-33489.8767447652,5.70757017609794
-163972.932849202,-150349.962438509,-138767.996570739,-129006.653866767,5.81624129999178
101296.011317919,214951.771175342,230895.494464312,253104.786390112,5.8750612633917
-201460.817791117,109053.563486267,148696.922632309,138073.671357723,6.09673626046247
-39691.5072345127,-115659.990055793,-111777.327536245,-96053.4195746002,5.76267856372744
-66241.044937772,-112869.606100524,-105168.776348398,-89372.2009711182,5.76117581315573
38831.7338722671,82579.7577001656,83378.7443906596,105476.290447301,5.69240623483363
20378.033290204,-21528.3721320193,-19968.0907114254,12124.9798151568,5.76267856372744
31959.3043357198,140447.507443044,149162.971458905,106533.940402086,5.50105926221775
22623.7236806793,35842.0292235845,37675.5285172146,30452.1694290604,5.47712125471966
-63124.6865269227,-35364.1897675023,-33752.4983232522,-7044.20139480062,5.54406804435028
34479.3188843058,91289.6138759696,79053.8566675137,154686.56764617,5.38916608436453
-8965.09547793426,-26148.6480768953,-31873.6297888039,-31589.0818841931,5.41161970596323
12621.9316708495,970.999171905511,-7822.26351383916,-11948.4490287293,5.46974840050517
36299.7791487482,72604.6556959525,67254.4489931674,69267.9450119051,5.36921585741014
-6358.40363876824,-24617.0288374226,-29766.9134952741,-30077.6252282013,5.41161970596323
16760.769466447,5110.63035847549,-2762.72715615298,-1516.70968395838,5.40654018043396
-29275.8553017922,-11669.0013018682,-16537.3666010451,-11923.1402038195,5.46014581749175
49243.8748563132,81233.8908434378,74209.4313998826,73514.2136834058,5.44715803134222
50607.5362783044,61069.6337878706,56532.1934647046,56128.4630547817,5.43775056282039
29204.3682362448,31021.2057132245,24529.5606323502,25848.383240847,5.34232396631288
-8813.28372790024,16726.2350012141,10554.5204551313,16118.8696178911,5.4401216031878
-30256.118969382,-40061.5380751548,-50600.1473382785,-66658.111335943,5.74036268949424
-58.9962760333437,23296.6960429653,19253.0727495481,25593.6516692953,5.38012075426844
59474.6934791222,46400.7444079918,41054.8598703337,42421.9699779537,5.28307497473547
13234.6360083274,23744.6977570149,18868.0021100366,19905.0894094882,5.39619934709574
-21140.001177853,-38497.0173323512,-45246.0358643379,-48722.1524622583,5.55630250076729
139634.132556656,79083.9506757707,70373.8857105735,80007.0074615272,5.4345689040342
-53536.9865187216,-127833.689468298,-138062.486195288,-131683.152726998,5.77815125038364
29870.4164998978,36265.8092665651,36067.4128049216,35032.1728420297,5.289923239524
26760.7855244417,40761.1506417838,40983.1225971636,42415.933317249,5.24303804868629
-2208.83290958748,-11271.1384506324,-13430.2356638965,-12601.818641256,5.35793484700045
-28761.9531204899,-22950.420209552,-23491.437017733,-21050.2626610341,5.42324587393681
33311.876481821,63552.6456547137,64928.5008831049,66420.1627566405,5.49136169383427
-3907.10519654842,-24440.3897429155,-25318.4363755655,-20832.6119773216,5.40993312333129
62135.260353198,34865.2658968812,33524.7301444169,29608.673328179,5.4814426285023
42343.8719065638,52556.372717383,54279.9499167061,51265.5743722844,5.32633586092875
16489.1096788518,7000.74076927942,6006.56671721168,-1191.29018623085,5.43933269383026
1893.13906381105,-10367.2759313501,-11935.818985856,-7185.76411653415,5.36172783601759
8844.04552598455,17390.4822042484,17901.1518373771,12737.4210671587,5.47275644931721
7439.27635685704,14644.0033045884,11462.2565352886,16409.6357427577,5.37346372163237
17912.4568469529,19126.6522487583,19286.5251884121,20591.411107275,5.31069331234336
3218.24836448621,6328.13274331385,4095.58993538213,9938.22307842801,5.41413736218448
72887.1059335691,33745.1940469378,29297.0023766644,4307.17428684985,5.65079303965193
11425.9468524415,-1052.02447657919,-1232.08960149749,1292.9748386963,5.35218251811136
32850.6547536533,36820.7312800832,35859.9793015995,37137.655954208,5.38381536598043
28788.2170271481,35438.1584286175,33908.9222058816,37488.6314169197,5.32014628611105
21672.1454615562,-1958.21073741862,-3426.90425956133,2820.19209776405,5.48713837547719
-7080.99367538435,-6586.63135390842,-7727.96885813723,-4578.46415707664,5.38201704257487
-34892.5683518447,-18041.9511834465,-20099.8879035402,-17505.459687261,5.65801139665711
15008.0949549132,2691.30861834335,2264.40900228033,2479.31739744844,5.3747483460101
25351.3575815305,-6513.14210779278,-8390.20604379917,-13203.4234563841,5.53529412004277
-2931.59211351711,5118.48658563028,2711.81284814759,5781.46441220597,5.46351972340049
44162.1204981463,31090.2544973753,30180.1068727039,11700.8863203208,5.6232492903979
9694.27081425168,15337.564383489,10963.4526236712,14203.0511695441,5.45788189673399
-41611.3248208347,-24942.4893259695,-26437.1875119743,-26597.4720921185,5.45408227073109
18962.1287767964,-8042.49503056065,-9996.45041227975,-6106.7957151148,5.5681430316577
17270.5648983467,31204.0943949668,28877.8581444579,37246.7414642583,5.36172783601759
10541.6656201919,40692.9676380854,38313.7324223909,46896.6686663217,5.3747483460101
28569.1070554907,-1551.62523205223,-3390.33209402335,-7798.86863381072,5.52995622007876
37688.4402164246,56213.1070341783,52629.6849271595,60877.6718797975,5.60097289568675
-24367.9275248853,-38918.8576252122,-39623.1278936574,-39924.5050761967,5.52179164963912
21409.2306138183,43513.3079881429,39182.2442991567,46057.519170953,5.39967372148104
128333.610529158,378024.150292024,372556.608966366,380960.961414989,5.47712125471966
-67449.6323009883,-120130.402398915,-118914.938722927,-109259.948069474,5.83250891270624
-13997.8485459571,129868.578815134,126687.359665692,198719.307226017,6.07918124604763
-17510.3428792059,516141.997502475,515122.718606685,549984.529535829,5.95424250943933
12830.8751856193,85916.0206171368,77881.3299589701,102226.876813421,5.69460519893357
120855.330532438,379698.599903422,369137.751537283,383179.348943861,5.47712125471966
-90378.1713222624,-37111.4162226351,-43379.2089061566,-26902.1309948656,5.77815125038364
-3193830.94363957,-3195896.53340447,-3191166.5751745,-3270383.34469991,6.66445392858116
-15571051.5498762,-13219520.5195365,-13226827.2305462,-13194439.8090878,7.24303804868629
-236190.246053063,114467.262565296,111872.824101823,102800.555032469,6.17201880942456
-119563.309601615,-13619.1147314823,-21857.1402228333,9926.66067603778,5.80536490746645
-126887.726073951,26450.8771265559,19872.9475379777,48681.6183704617,5.82477646247555
-18343.3246403588,60689.9600186705,49807.1335705429,66317.4356394839,5.72427586960079
-161803.237566811,-126122.602660275,-126058.32577934,-133437.164106704,5.97726621242729
-905502.540499781,-891768.051376403,-919550.677811203,-808452.35095742,6.30102999566398
14700.2475362247,105616.208520639,98439.9185772194,117187.905575583,5.72427586960079
-43385.2150029966,-83931.6751133476,-60119.9957401652,-63430.4137148899,5.65316425615188
-241389.054621329,-57204.935103583,6715.17307143507,-7950.21444793697,5.94200805302231
5948.82520440716,11018.4981983174,37127.1143521573,34411.3738371712,5.57978359661681
-117128.225833832,-13863.6454555184,37983.957847556,54358.7339248894,5.79098847508882
-33993.1207300944,-33792.628546582,-1648.23949237127,-10353.3061739158,5.64345267648619
-97777.6453450782,17801.899892337,74106.0128323581,47975.2406894861,5.83569057149243
-104357.727312711,-84546.0447259864,-52655.090024257,-69583.9888834296,5.7481880270062
-124176.481834661,-101053.78556631,-70081.9912216236,-80005.5349403077,5.73838412351216
-486.54665005405,-7537.19786964427,-4403.984189549,-7959.50340288621,5.75204844781944
101862.582310984,65219.8940934398,61107.058597195,64107.3130519496,5.54406804435028
-45140.6449999233,-66465.2299413969,-56732.2882742772,-78358.648113716,5.94200805302231
-410816.328969578,-395163.756052647,-394557.604644564,-407547.02852836,6.11809931207799
-408725.734214226,-102454.392422566,-89845.4899223121,-162345.049662758,6.14612803567824
208067.324433109,244591.072412137,248958.821213781,256552.653749664,5.51587384371168
-24241.1527303541,-24416.9866310195,-22102.9689384539,-9438.12213086872,5.80617997398389
-38608.2705038762,-40291.9107782985,-43985.255130238,-42233.2185485467,5.53718922624364
-143350.501482242,-184807.015650869,-190499.452364779,-178081.938977217,5.95999483832842
-399409.210081368,-421859.119060872,-418604.412698119,-425179.711233255,6.0899051114394
18606.3944713144,-65631.6352323481,-68466.84861877,-85076.3670953721,5.90254677931399
-86053.4486405113,-69203.4534167649,-73733.8163038676,-68259.1575083502,5.73239375982297
-6209.14947673399,-11881.4990015432,-21341.6428763753,-14344.8775798421,5.65801139665711
-26391.4670723805,-35612.3657187409,-41022.1187488962,-45412.6910595798,5.64345267648619
-8718.06035831955,-26276.9114781374,-33842.5057916568,-30830.9996599755,5.66039109840247
-55804.0642296444,-70296.331892867,-74984.0091716371,-76606.4879509517,5.698535492562
54811.9205229337,49422.4319549752,42982.5261540986,39333.6495773405,5.4861710999777
-66921.8504117364,-77111.6976702098,-83464.5991065396,-83478.915869754,5.698535492562
-76828.2822180458,-124426.774380331,-133130.580610415,-133135.127342307,5.6949998327471
8356.84360558633,3991.26947763562,-1047.43735866912,-3.50119589216774,5.52113808370404
54892.2005850561,34963.2006855546,27323.6996832247,33188.7181568705,5.42324587393681
15285.5253650778,9681.89214072149,4016.67629157047,5280.64621258655,5.55509444857832
77370.9543855073,186737.317175009,165617.129167415,189682.340054735,5.79588001734407
-52179.2063146887,-27868.4809530237,-45620.7484368099,-10754.5613222987,5.60530504614111
-241246.214593333,-266753.922599407,-273922.317912324,-261743.777036677,5.94448267215017
-48340.1097774409,-73471.5188204587,-82028.6372715072,-86954.4446554202,5.68930885912362
-76316.0501377987,-86395.6385454918,-95792.1657253986,-99197.8179482988,5.74429298312268
-28008.4796195449,-8821.08137412963,-20768.4245963658,-40054.6182949453,5.84447717574568
101169.942669033,72935.6438415283,72132.9311995375,84452.0472670366,5.48429983934679
19990.462094784,4638.28284163302,3353.89348207653,-5940.31446372083,5.53554727917667
-10275.3594153772,-83290.2988833483,-90047.0052392149,-76299.4762448412,5.64836001098093
7292.65787378896,28344.1889454576,28779.4696373738,22820.2574650281,5.46232311308423
-7085.13904854027,-12247.1932854856,-19136.9736892898,-10375.5734872268,5.70752759612027
-11546.5652621397,16678.9821192415,15457.8292159628,16980.5405387897,5.50718097726024
